pid,slr_cpc,wnd_cpc,slr_wn,tx_cpct,revenue,cost,profit,lon,lat,t_state,t_county,p_name,p_year
508,22.85498289,25.3,0.903359008,25.3,6081363.637,3931738.619,2149625.018,-96.0474968206426,44.0304809611075,MN,Pipestone County,Ridgewind,2010
509,0.733796312,0.75,0.978395083,0.75,192096.1167,120703.7859,71392.33083,-96.227196,44.024391,MN,Pipestone County,Woodstock Municipal Wind,2010
510,129.502989,150,0.86335326,150,37698374.17,22800005.73,14898368.44,-94.5079348362913,39.9898639229422,MO,DeKalb County,Lost Creek Ridge Wind Farm,2010
511,11.2080969,12,0.934008075,12,3076110.445,1889750.919,1186359.526,-104.175096941451,46.2707410003038,MT,Fallon County,Diamond Willow extension,2010
512,70.71601519,62.4,1.133269474,62.4,16124424.69,10570302.54,5554122.157,-97.9269135763168,47.1679410395317,ND,Barnes County,Ashtabula III,2010
513,84.70239397,96,0.882316604,96,24220561.71,14704628.4,9515933.308,-100.696221685397,47.1349959451528,ND,Burleigh County,Baldwin,2010
514,37.08532735,36.8,1.007753461,36.8,9305783.424,5921341.5,3384441.924,-101.52882139186,46.9801295008475,ND,Morton County,Bison Wind 1A,2010
515,20.38331302,19.5,1.045298104,19.5,5148272.491,3200659.494,1947612.997,-103.767177383842,46.2443829718898,ND,Bowman County,Cedar Hills,2010
516,46.15600148,60,0.769266691,60,13690592.5,8762335.522,4928256.973,-95.9072943444987,40.0065027669971,NE,Richardson County,Flat Water,2010
517,0,102.4,0,88.59443159,19183555.24,10048614.21,9134941.03,-107.381954606915,35.2575941708278,NM,Cibola County,Red Mesa,2010
518,0.739053209,0.6,1.231755348,0.6,204108.795,105017.3885,99091.40654,-80.559395,41.926193,OH,Ashtabula County,Conneaut Middle School,2010
519,0.524307488,0.4,1.310768721,0.4,114633.887,72141.82441,42492.06263,-80.552094,41.968792,OH,Ashtabula County,Conneaut Waste Water Treatment,2010
520,2.092938176,1.6,1.30808636,1.6,451652.2759,288923.926,162728.3499,-83.8407872399266,40.7683740541717,OH,Hardin County,ONU Wind,2010
521,71.01642805,106.92,0.664201534,106.92,20201874.47,14920103.76,5281770.713,-99.6706546969892,35.4768122247556,OK,Roger Mills County,Elk City II,2010
522,171.1356098,151.8,1.127375559,151.8,33971713.66,25568985.57,8402728.088,-99.5080819151019,36.277128071049,OK,Woodward County,Keenan II,2010
523,110.5857619,99.2,1.114775826,99.2,26609139.14,16648932.52,9960206.617,-97.9917439710153,35.2824562535529,OK,Grady County,Minco I,2010
524,187.5441979,174.8,1.072907311,174.8,58926687.96,28923210.98,30003476.99,-120.557288111892,45.6396000610763,OR,Sherman County,Biglow Canyon III,2010
525,10.09614121,9,1.121793467,9,2901391.226,1513007.619,1388383.607,-120.617287,45.6073435,OR,Sherman County,PaTu Wind Farm,2010
526,31.99680781,98.7,0.32418245,98.7,24039538.82,11707527.18,12332011.65,-120.485979856429,45.5121066334597,OR,Sherman County,Star Point,2010
527,85.39787449,210,0.406656545,210,46456329,26001093.44,20455235.56,-96.6296634529818,44.524213046555,SD,Brookings County,Buffalo Ridge II,2010
528,47.85413915,85.5,0.559697534,85.5,19131919.76,11756017.9,7375901.861,-98.7755406688744,43.9091693010896,SD,Aurora County,Crow Lake,2010
529,101.3380099,105.6,0.959640245,105.6,28082395.24,16668967.3,11413427.93,-97.9023025806873,45.2164422576663,SD,Day County,Day County Wind,2010
530,125.1045464,150,0.834030309,150,36799595.53,22505551.57,14294043.96,-98.9126403439689,27.5710705089259,TX,Webb County,Cedro Hill,2010
531,9.149794579,10,0.914979458,10,2482582.243,1558212.309,924369.9342,-101.53590171552,35.9175464183812,TX,Hutchinson County,DeWind Little Pringle #1,2010
532,11.00477983,10,1.100477983,10,2678985.456,1676896.665,1002088.791,-101.538395345272,35.946255436933,TX,Hutchinson County,DeWind Little Pringle #2,2010
533,113.4343464,102,1.112101435,102,27355832.39,17302006.57,10053825.81,-100.735359833893,32.4595005636381,TX,Mitchell County,Loraine,2010
534,8.905233797,7.5,1.187364506,7.5,2059289.862,1299246.231,760043.6313,-101.7620885,33.5692940411835,TX,Lubbock County,Lubbock Wind Ranch,2010
535,246.3791734,200.1,1.231280227,200.1,50511895.76,35311104.96,15200790.81,-97.3482716758356,27.9776673320331,TX,San Patricio County,Papalote Creek II,2010
536,258.0285197,201.6,1.279903371,201.6,50316456.38,36222046.53,14094409.85,-97.5514902478971,27.1183760700129,TX,Kenedy County,Penescal II,2010
537,52.92922806,48,1.102692251,48,13126694.26,8036988.86,5089705.404,-120.295711300326,45.9391835903728,WA,Klickitat County,Big Horn 2,2010
538,5.740702713,6,0.956783785,6,1717538.674,951794.9859,765743.6885,-124.065785603199,46.7930946999711,WA,Grays Harbor County,Coastal Energy,2010
539,53.58811705,50,1.071762341,50,12345443.73,8241613.681,4103830.046,-120.783873949995,45.7443083468151,WA,Klickitat County,Linden,2010
540,0,90,0,77.86619964,16490334.2,8765111.332,7725222.869,-120.162634191807,46.9551867378432,WA,Kittitas County,Vantage Point,2010
541,23.15267205,20,1.157633603,20,5954845.449,3422971.523,2531873.927,-87.9416263333796,44.3474790039447,WI,Brown County,Shirley,2010
542,98.17120019,97.5,1.006884104,97.5,30601387.06,15680807.67,14920579.4,-80.5254422893498,38.0842295919301,WV,Greenbrier County,Beech Ridge,2010
543,0,136.9,0,118.4431415,22660002.47,13346922.14,9313080.332,-106.174930498424,42.0300378128711,WY,Carbon County,Dunlap,2010
544,0,255.3,0,220.880453,49290153.24,24871234.07,24418919.17,-105.771082048419,42.9502576591418,WY,Converse County,Top of the World,2010
545,10.64288802,20,0.532144401,20,5623170.621,2621935.5,3001235.121,-116.46468532019,33.8829008400222,CA,Riverside County,Edom Hills (repower),2008
546,94.2872779,111,0.849434936,111,31123821.56,16952190.18,14171631.38,-118.310468510815,35.0296753464807,CA,Kern County,Alta IV,2011
547,135.6701553,168,0.807560448,168,50410181.21,25253027.25,25157153.96,-118.244873483428,35.0173862174961,CA,Kern County,Alta V,2011
548,147.1496283,138,1.066301654,138,47653336.12,22946221.05,24707115.07,-118.307252327661,35.0251645436416,CA,Kern County,Alta VI (partial),2011
549,178.1787964,174,1.024016071,174,59024807.48,28509019.93,30515787.55,-118.233704707804,35.0040866152528,CA,Kern County,Alta VIII (partial),2011
550,1.599400684,1.5,1.066267123,1.5,517969.7792,246836.4996,271133.2795,-122.089287,38.232296,CA,Solano County,Anheuser-Busch Fairfield,2011
551,1.106831351,1,1.106831351,1,330450.0433,168331.6759,162118.3674,-117.52639,34.084896,CA,San Bernardino County,Inland Empire Utility Agency,2011
552,57.08920964,49.5,1.153317366,49.5,13525939.55,8417837.21,5108102.335,-116.595063064819,33.9174304398975,CA,Riverside County,Palm Springs (repower),2011
553,8.039999997,6,1.339999999,6,1131878.372,1090440.768,41437.60459,-116.610489,33.9248965,CA,Riverside County,San Gorgonio Farms Wind Farm,2011
554,32.06621783,106.6,0.300808798,106.6,33178144.94,12482015.34,20696129.6,-121.776473246257,38.1646016098783,CA,Solano County,Shiloh III,2011
555,23.88779194,78.2,0.305470485,78.2,25218955.39,9153355.204,16065600.19,-121.701161921599,37.7941699324288,CA,Contra Costa County,Vasco (repower),2011
556,221.7910251,305,0.727183689,305,75645859.99,43764103.19,31881756.8,-103.783446842036,40.9230842761009,CO,Weld County,Cedar Creek II,2011
557,213.4448265,250.2,0.853096829,250.2,59158378.48,37833642.3,21324736.18,-103.675332481125,39.4413297279285,CO,Elbert County,Cedar Point,2011
558,46.37832361,42.5,1.091254673,42.5,10688708.99,7116842.182,3571866.808,-91.3768707626033,42.5987936830098,IA,Delaware County,Elk,2011
559,142.2549729,117.3,1.212744867,117.3,29189274.85,20402267.94,8787006.905,-92.9835126059324,41.8921924936661,IA,Marshall County,Laurel,2011
560,1.391853977,1.5,0.927902651,1.5,360078.8555,235345.9378,124732.9178,-92.760696,43.384392,IA,Mitchell County,Little Cedar,2011
561,1.465841969,1.6,0.916151231,1.6,393563.4535,253327.5504,140235.9031,-91.817696,43.309093,IA,Winneshiek County,Luther College,2011
562,1.386994424,1.5,0.924662949,1.5,357232.0042,234967.348,122264.6562,-91.395172,40.954773,IA,Henry County,New London,2011
563,30.02847237,29.9,1.004296735,29.9,6340042.579,4806290.717,1533751.862,-94.7721959919965,42.5569592513308,IA,Pocahontas County,Pomeroy (expansion),2011
564,1.714623976,1.6,1.071639985,1.6,391732.5758,264345.6248,127386.951,-93.283195,43.297291,IA,Worth County,Roeder Farms,2011
565,409.76703,443.9,0.923106623,443.9,111006844.6,69195283.24,41811561.37,-94.7617482161535,41.2168132253215,IA,Cass County,Rolling Hills,2011
566,1.345242942,1.5,0.896828628,1.5,368374.1226,232530.2323,135843.8903,-93.598991,42.207893,IA,Story County,Story City Wind,2011
567,1.471655378,1.5,0.981103585,1.5,387496.5777,239447.0487,148049.529,-92.442543,42.161354,IA,Tama County,Traer Wind,2011
568,1.592460641,1.6,0.9952879,1.6,383852.029,256906.9867,126945.0423,-93.221489,43.384693,IA,Worth County,Wind Walkers,2011
569,38.74788278,45,0.861064062,45,12583749.18,6824536.271,5759212.913,-112.756389558991,42.7198864878847,ID,Power County,Power County,2011
570,60.37209469,79.2,0.762273923,79.2,21528380.86,11535141.14,9993239.717,-112.915645083998,42.6861792551053,ID,Power County,Rockland,2011
571,22.07759059,22.4,0.985606723,22.4,5928251.241,3573629.757,2354621.484,-115.393072584746,42.9799322514904,ID,Elmore County,Sawtooth,2011
572,320.7959999,239.4,1.339999999,239.4,67862030.62,43541762.17,24320268.45,-89.4209433660654,41.5891671001594,IL,Bureau County,Big Sky Wind,2011
573,205.0309463,150.4,1.363237675,150.4,40684472.12,27548739.67,13135732.46,-88.0078763113576,40.4635290092881,IL,Ford County,Pioneer Trail,2011
574,194.1510243,150.4,1.290897768,150.4,42490877.76,26861256.44,15629621.32,-87.5809960339966,40.7220704255954,IL,Iroquois County,Settler's Trail,2011
575,0.927052059,0.75,1.236069412,0.75,216774.3649,131720.4687,85053.89616,-87.653992,41.810692,IL,Cook County,Testa Produce,2011
576,188.2513182,150,1.255008788,150,38624174.42,26561782.86,12062391.56,-89.065543365051,40.5872470477768,IL,McLean County,White Oak,2011
577,1.116775108,0.9,1.240861231,0.9,221095.6765,158601.6122,62494.06428,-86.044098,41.110992,IN,Kosciusko County,Tippecanoe Valley School Corporation,2011
578,188.4765166,199.8,0.943325909,199.8,43631881.84,31549257.74,12082624.1,-96.4355730818203,37.4278802424501,KS,Elk County,Caney River,2011
579,4.318802495,3,1.439600832,3,999756.158,563752.7286,436003.4294,-70.5465504805707,41.758590506747,MA,Barnstable County,AFCEE MMR Turbines,2011
580,20.58897269,15,1.37259818,15,5673961.928,2769362.906,2904599.023,-73.2750055623152,42.5852331220819,MA,Berkshire County,Berkshire Wind,2011
581,1.859869084,1.5,1.239912723,1.5,489871.0483,263070.8138,226800.2345,-71.070999,42.391491,MA,Suffolk County,Charlestown Wind Turbine,2011
582,4.421999998,3.3,1.339999999,3.3,1072071.766,600466.7937,471604.9727,-71.9379999943274,42.5799410001774,MA,Worcester County,"Department of Correction, NCCI Gardner",2011
583,2.178736141,1.6,1.361710088,1.6,443468.802,294617.0748,148851.7272,-70.841103,42.716091,MA,Essex County,Ipswich,2011
584,54.93713008,50,1.098742602,50,14440718.38,8327193.642,6113524.738,-79.451262681387007,39.2708835782615,MD,Garrett County,Roth Rock,2011
585,67.77435249,50.6,1.339414081,50.6,15467201.2,9205400.761,6261800.438,-70.6304302668104,44.6563753308299,ME,Oxford County,Record Hill,2011
586,86.08745982,60,1.434790997,60,18929098.92,11313692.15,7615406.762,-68.3818885603533,45.3518820627055,ME,Penobscot County,Rollins,2011
587,24.98670837,20,1.249335419,20,5183155.489,3529194.315,1653961.174,-70.5591877552718,44.4157742618675,ME,Oxford County,Spruce Mountain,2011
588,111.8799991,97.6,1.146311466,97.6,28582369.6,16576058.11,12006311.49,-84.4490914924845,43.4211766603385,MI,Gratiot County,Gratiot,2011
589,76.25188221,90,0.847243136,90,27734322.56,13596254.55,14138068.01,-82.7408284673068,43.6328470614511,MI,Sanilac County,Michigan Wind II,2011
590,30.81999999,23,1.339999999,23,7063535.289,4209709.272,2853826.017,-85.2599779117351,44.1655330821342,MI,Osceola County,Stoney Corners III,2011
591,18.82882428,20.04,0.93956209,20.04,4939075.639,3206079.288,1732996.351,-94.7228456535697,44.914537457632,MN,Meeker County,"Adams Wind Generations, LLC",2011
592,207.874543,201.3,1.032660422,201.3,50357683.87,32719033.49,17638650.38,-93.4640749565107,43.7600404999229,MN,Freeborn County,Bent Tree,2011
593,1.538030553,1.6,0.961269095,1.6,374605.5661,255229.4683,119376.0978,-93.127914,44.468742,MN,Rice County,Carleton College,2011
594,19.22997558,24,0.801248982,24,5943991.722,3573176.94,2370814.782,-96.4105075653747,44.2503678444246,MN,Lincoln County,Community Wind North,2011
595,18.55882078,20.04,0.926088861,20.04,4627307.423,3179444.501,1447862.922,-94.7423781735371,45.0680319303031,MN,Meeker County,Danielson,2011
596,2.405789675,2.5,0.96231587,2.5,649766.5133,395360.2452,254406.2681,-93.048073,44.728298,MN,Dakota County,Eolos,2011
597,4.604844787,5,0.920968957,5,1202112.393,790975.0829,411137.3103,-91.8717880178611,43.9947946268738,MN,Winona County,GL Wind,2011
598,200.7250828,205.5,0.976764393,205.5,46752803.73,32669818.69,14082985.04,-95.1453197516295,43.6614350903196,MN,Jackson County,Lakefield,2011
599,36.129439,43.2,0.836329607,43.2,10141782.23,6543707.998,3598074.231,-93.1275618981432,43.9150861822698,MN,Steele County,Oak Glen Wind Project,2011
600,1.4532028320000001,1.65,0.880728989,1.65,420463.0913,252965.3956,167497.6957,-95.877892,45.58469,MN,Stevens County,University of MN -- Morris,2011
601,8.667642232,10,0.866764223,10,2444741.077,1527475.966,917265.1116,-96.0220505676053,43.9020678872934,MN,Murray County,Valley View,2011
602,0.66368305,0.75,0.884910734,0.75,177288.0561,116127.6668,61160.38927,-91.920692,44.115391,MN,Winona County,Winona,2011
603,20.39986211,21,0.971422005,21,5369024.88,3331784.58,2037240.301,-101.544928526892,46.9679419561436,ND,Morton County,Bison 1B (2011),2011
604,67.52494386,81,0.833641282,81,19278907.58,12163218,7115689.575,-98.0209087319628,41.8778823323783,NE,Boone County,Laredo Ridge,2011
605,31.15657641,40.5,0.769298183,40.5,9241325.726,5920279.507,3321046.219,-97.9766470515388,41.8649518710726,NE,Boone County,Petersburg,2011
606,2.903943361,3,0.96798112,3,829168.0001,485492.819,343675.1811,-99.7760890147323,42.8264940073641,NE,Keya Paha County,Springview II Wind Facility,2011
607,26.24924979,50.4,0.520818448,50.4,13202531.6,6578907.355,6623624.24,-107.508044894898,32.5551054713506,NM,Luna County,Macho Springs Wind Farm I,2011
608,100.0343601,74,1.351815677,74,27300049.36,13544683.25,13755366.11,-74.8897144549139,43.1366894299895,NY,Herkimer County,Hardscrabble,2011
609,71.42199997,53.3,1.339999999,53.3,15670272.63,9689161.376,5981111.251,-77.5358013518368,42.3158078738091,NY,Steuben County,Howard,2011
610,4.362062538,3.3,1.321837133,3.3,978528.354,595722.2726,382806.0814,-76.9680514970784,42.886696000698,NY,Ontario County,Zotos,2011
611,2.866583552,2.5,1.146633421,2.5,718379.2498,424081.4181,294297.8317,-81.525696,41.58469,OH,Cuyahoga County,Lincoln Electric,2011
612,127.5267417,99,1.288148906,99,25712073.36,17671803.73,8040269.63,-84.7522288941712,41.0316195853003,OH,Paulding County,Timber Road II,2011
613,89.78719588,99,0.906941373,99,18839792.47,15308107.01,3531685.462,-98.5511172945007,34.9093590393102,OK,Caddo County,Blue Canyon VI,2011
614,232.7733864,195.5,1.190656708,195.5,43869338.02,33685103.34,10184234.68,-98.7619384223954,36.0774701487181,OK,Dewey County,Crossroads,2011
615,108.257848,100.8,1.073986587,100.8,26630410.76,16668259.49,9962151.274,-98.0697424409672,35.3278350616763,OK,Grady County,Minco II,2011
616,124.1954678,129.6,0.958298363,129.6,34346911.07,20448571.65,13898339.42,-98.9411831333227,35.8630459682666,OK,Dewey County,Taloga,2011
617,271.7045076,245.7,1.105838452,245.7,80432845.64,41056533.7,39376311.94,-120.202952577551,45.6310509518048,OR,Gilliam County,Leaning Juniper II,2011
618,3.136625207,3,1.045541736,3,1001080.548,490261.2646,510819.28370000003,-117.272817713244,44.3968488003949,OR,Baker County,Lime Wind,2011
619,120.7615485,212.5,0.56828964,212.5,47450532.77,28357253.73,19093279.04,-120.072245259158,45.7441685425562,OR,Gilliam County,Shepherds Flat,2011
620,49.49155172,38,1.302409256,38,12124457.89,6824226.395,5300231.496,-78.4791614801012,40.5207528223735,PA,Blair County,Chestnut Flats,2011
621,3.969255781,3.2,1.240392432,3.2,1013684.37,563830.6255,449853.7444,-76.4558985058773,39.9590915043261,PA,Lancaster County,Turkey Hill Frey Farm,2011
622,35.3218821,64.5,0.547626079,64.5,13929596.47,8817758.941,5111837.532,-98.7849206654121,43.9032336939186,SD,Jerauld County,Crow Lake,2011
623,11.73599664,10.5,1.117713966,10.5,2086285.451,1806406.814,279878.6368,-98.8297790249462,43.9277146998979,SD,Brule County,South Dakota Wind Partners,2011
624,72.169232,75.9,0.950846271,75.9,19140665.77,12018802.68,7121863.091,-102.199212836196,35.2359269201747,TX,Oldham County,Golden Spread Panhandle Wind Ranch,2011
625,44.4113732,48,0.925236942,48,11375758.92,7571687.528,3804071.392,-100.680266318188,32.4266308412972,TX,Mitchell County,Loraine II,2011
626,11.12195305,10,1.112195305,10,2778122.429,1695668.189,1082454.239,-101.38584860009,33.6613012445875,TX,Crosby County,Ralls Wind Farm,2011
627,146.1892592,120,1.218243826,120,31311086.6,21117614.88,10193471.72,-102.500838105024,30.7744237919092,TX,Pecos County,Sherbino II,2011
628,5.280476341,4.2,1.257256272,4.2,1134140.876,751336.4344,382804.4417,-102.2725905,35.749596010626,TX,Hartley County,Suzlon Project VII,2011
629,117.8452346,102,1.155345437,102,36649923.84,17369256.62,19280667.22,-112.930219552199,38.5861918609048,UT,Millard County,Milford Phase II,2011
630,54.54899808,40,1.363724952,40,15393841.49,7331554.805,8062286.688,-72.100276147255,44.675509233616,VT,Caledonia County,Sheffield,2011
631,186.4550782,151.2,1.233168507,151.2,36825778.99,26610863.42,10214915.57,-120.217570721834,45.9191753105553,WA,Klickitat County,Juniper Canyon,2011
632,68.88707627,216.2,0.318626625,216.2,50891620.34,25501672.57,25389947.78,-117.817723793689,46.5412791131106,WA,Garfield County,Lower Snake River Phase I,2011
633,217.0799999,162,1.339999999,162,47022132.91,29465552.37,17556580.54,-89.1195231168168,43.5825537637718,WI,Columbia County,Glacier Hills,2011
634,126.7221731,97.6,1.298382921,97.6,26763849.33,17487340.84,9276508.489,-79.8952757451967,38.9861309910244,WV,Randolph County,Laurel Mountain,2011
635,42.29298034,36,1.174805009,36,10956620.11,6167838.459,4788781.655,-79.0414789762137,39.43234130891,WV,Mineral County,Pinnacle,2011
636,0,10,0,8.65179996,1504241.71,974925.0935,529316.6161,-114.067929307311,35.1458521530958,AZ,Mohave County,Kingman,2011
