"pid","p_name","p_year","t_cap","t_count","t_rd","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","lon","lat","t_state","t_county","fips","county","state","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","sid","lines","max_volt","min_volt","distance_m","distance_km"
476,"Silver Sage",2009,2100,20,88,8.812905598,42,0.209831086,42,8105191.711,4718924.423,3386267.288,-105.0270520056,41.1310125171004,"WY","Laramie County",56021,"Laramie County","WY",10,0,2,0.001988,0,0,0,94,0,204226,3,230,115,18255.4065643611,18.2554065643611
477,"Dry Lake II",2010,2100,31,88,3.421576782,65.1,0.052558783,57.92073772,14392102.82,7091107.271,7300995.553,-110.173441565512,34.6183344121155,"AZ","Navajo County",4017,"Navajo County","AZ",1,0,4,0.003779,0.003629,0,0,85,1,300166,2,230,230,113354.938842029,113.354938842029
478,"Alta I",2010,1500,100,77,74.3841782,150,0.495894521,150,38319261.56,19571627.5,18747634.07,-118.371429206361,35.0384885554139,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,20886.826224742,20.886826224742
479,"Alta II",2010,3000,41,90,164.8199999,123,1.339999999,123,32019885.79,22599384.52,9420501.266,-118.237004655581,35.0245826864322,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,1,306225,4,500,220,25982.9500409019,25.9829500409019
480,"Hatchett Ridge",2010,2300,44,93,111.3674624,101.2,1.100468996,101.2,33378782.42,16955483.38,16423299.04,-121.800680246878,40.8924821357177,"CA","Shasta County",6089,"Shasta County","CA",1,0,3,0,0,1,331,91,0,304331,1,230,230,11278.5716138483,11.2785716138483
481,"Montezuma",2010,2300,16,93,37.77514156,36.8,1.026498412,36.8,12465761.55,5976456.661,6489304.884,-121.796981093569,38.1614204596227,"CA","Solano County",6095,"Solano County","CA",10,0,2,0.000317,0.000317,1,331,93,0,309954,4,230,230,5006.52371388566,5.00652371388566
482,"Pine Tree extension",2010,1500,10,77,18.7071927,15,1.24714618,15,4300954.07,2696897.782,1604056.288,-118.19084299284,35.2506862635379,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,49002.3193211623,49.0023193211623
483,"Kit Carson Project",2010,1500,34,77,37.08636813,51,0.727183689,51,12648994.01,7310410.063,5338583.944,-102.336930339492,39.3699136788593,"CO","Kit Carson County",8063,"Kit Carson County","CO",10,0,5,0.000925,0.00036,0,0,48,0,201553,3,230,230,1014.4842476802,1.0144842476802
484,"Pueblo Towers",2010,1800,1,100,0.739090054,1.8,0.410605586,1.8,468731.2225,222409.4166,246321.8059,-104.621391,38.163395,"CO","Pueblo County",8101,"Pueblo County","CO",1,0,2,0.000856,0.000856,0,0,90,0,203927,3,138,115,1481.61614523501,1.48161614523501
485,"University of Delaware",2010,2000,1,90,2.679999999,2,1.339999999,2,673157.2132,364552.7627,308604.4505,-75.164902,38.78289,"DE","Sussex County",10005,"Sussex County","DE",45,0,4,0.000187,0.000187,1,52,92,0,128224,3,138,138,8041.4335493612,8.0414335493612
486,"Bulldog",2010,1500,1,77,2.013810777,1.5,1.342540518,1.5,317500.7385,275460.8431,42039.89537,-94.440491,41.225693,"IA","Adair County",19001,"Adair County","IA",1,0,7,0.000167,0.000167,0,0,56,0,131419,2,161,161,22866.7427321879,22.8667427321879
487,"Wolverine",2010,1500,1,77,1.431148156,1.5,0.954098771,1.5,352753.3501,238111.3201,114642.03,-94.444794,41.393093,"IA","Adair County",19001,"Adair County","IA",1,0,7,0.000167,0.000167,0,0,56,0,130801,4,161,161,15703.6363154493,15.7036363154493
488,"Zachary Ridge",2010,2000,2,87,3.920551774,4,0.980137943,4,1028050.363,643796.547,384253.8161,-95.6562499999023,43.4059560095426,"IA","Osceola County",19143,"Osceola County","IA",1,0,7,6e-04,0.00025,0,0,56,0,159734,3,345,345,22815.7852069491,22.8157852069491
489,"Goshen North",2010,1500,83,82.5,113.4509934,124.5,0.911252959,124.5,36665391,19274357.25,17391033.75,-111.839894893907,43.4647107786765,"ID","Bonneville County",16019,"Bonneville County","ID",1,0,2,0,0,2,2,93,0,205030,4,161,115,393.940563597416,0.393940563597416
490,"Tuana Springs",2010,2100,8,88,14.37079112,16.8,0.855404233,16.8,4988432.85,2543839.05,2444593.801,-115.017143991071,42.893721756229,"ID","Twin Falls County",16083,"Twin Falls County","ID",10,0,3,0,0,0,0,92,0,204861,3,138,115,1638.17296238364,1.63817296238364
491,"Blackstone (Top Crop) II",2010,1500,132,77,262.7324692,198,1.326931663,198,60525226.18,35875043.06,24650183.12,-88.5373483412458,41.162431244036,"IL","Grundy County",17063,"Grundy County","IL",1,0,2,0.000529,0.000456,3,4487,82,0,122023,2,345,345,4705.37709406558,4.70537709406558
492,"Cayuga Ridge",2010,2000,149,87,407.4306563,298,1.367216968,298,88403359.7,54667635.13,33735724.57,-88.4393453400419,40.9748918161291,"IL","Livingston County",17105,"Livingston County","IL",1,0,4,0.000941,0.000941,1,4187,78,0,123347,2,345,345,1499.48852859962,1.49948852859962
493,"Meadow Lake II",2010,1500,66,82,125.8997836,99,1.271714986,99,28610045.88,17571387.79,11038658.09,-87.0310833761268,40.6384562916765,"IN","White County",18181,"White County","IN",1,0,4,0.000109,0.000109,0,0,67,0,123282,1,345,345,1733.00018521284,1.73300018521284
494,"Meadow Lake III",2010,1500,69,77,130.5756068,103.5,1.261600066,103.5,29994790.1,18302746.34,11692043.76,-87.01785278413,40.6135638627619,"IN","White County",18181,"White County","IN",1,0,4,0.000109,0.000109,0,0,67,0,123282,1,345,345,1518.7269706786,1.5187269706786
495,"Meadow Lake IV",2010,2100,47,88,135.4319045,98.7,1.372157087,98.7,29772684.41,18161704.04,11610980.38,-87.0351441460138,40.677469286761,"IN","White County",18181,"White County","IN",1,0,4,0.000109,0.000109,0,0,67,0,123283,1,345,345,4592.83702285313,4.59283702285313
496,"Greensburg",2010,1250,10,64,15.78053646,12.5,1.262442917,12.5,3018285.836,2213574.209,804711.6278,-99.3461589496325,37.550025766787,"KS","Kiowa County",20097,"Kiowa County","KS",1,0,4,0.002347,0.000546,0,0,76,0,148849,3,115,115,3918.100820533,3.918100820533
497,"Spearville II",2010,1500,32,77,61.31456957,48,1.277386866,48,11637580.66,8544250.231,3093330.428,-99.7120568614697,37.8745137047532,"KS","Ford County",20057,"Ford County","KS",1,0,4,0.002347,0.000546,0,0,87,0,117996,2,230,230,3718.18387782084,3.71818387782084
498,"Berkshire East Ski Area",2010,900,1,56,1.215000774,0.9,1.35000086,0.9,352143.2041,164805.5627,187337.6413,-72.866798,42.616291,"MA","Franklin County",25011,"Franklin County","MA",10,0,4,0,0,0,0,92,0,140779,3,115,115,10684.248137534,10.684248137534
499,"Falmouth Notus",2010,1650,1,82,2.210999999,1.65,1.339999999,1.65,647215.6036,300081.3661,347134.2375,-70.608902,41.60849,"MA","Barnstable County",25001,"Barnstable County","MA",1,0,4,9.8e-05,9.8e-05,0,0,92,0,135447,4,115,115,3011.41047443938,3.01141047443938
500,"Falmouth Wastewater",2010,1650,1,82,2.301662401,1.65,1.39494691,1.65,437847.1572,305873.1278,131974.0294,-70.620796,41.605892,"MA","Barnstable County",25001,"Barnstable County","MA",1,0,4,9.8e-05,9.8e-05,0,0,92,0,135447,4,115,115,3876.8184669795,3.8768184669795
501,"Criterion",2010,2500,28,96,63.99840175,70,0.914262882,70,20336141.56,10861528.66,9474612.901,-79.3143354022865,39.3870646319145,"MD","Garrett County",24023,"Garrett County","MD",10,0,4,0.000921,0.000921,0,0,78,1,122914,3,138,138,2388.69558407753,2.38869558407753
502,"Kibby Mountain II",2010,3000,22,90,78.10931844,66,1.183474522,66,21442600.47,11644033.09,9798567.371,-70.5660210445336,45.3347305601833,"ME","Franklin County",23007,"Franklin County","ME",10,0,7,0.001018,0.001194,0,0,80,0,133136,2,115,115,56599.3786040456,56.5993786040456
503,"Stetson Wind expansion",2010,1500,17,77,35.57084887,25.5,1.39493525,25.5,8882075.156,4821903.075,4060172.081,-67.9696080146075,45.612425246357,"ME","Washington County",23029,"Washington County","ME",10,0,7,0.000342,0.001076,0,0,77,0,136691,1,345,345,49606.3035959912,49.6063035959912
504,"Stoney Corners II",2010,2050,10,92.5,9.877051557,20.5,0.481807393,20.5,6227436.114,2643859.322,3583576.792,-85.3055306888715,44.1846438251706,"MI","Missaukee County",26113,"Missaukee County","MI",1,0,7,0.000801,0.000249,1,278,78,0,145744,2,138,138,13175.0951205151,13.1750951205151
505,"Elm Creek II",2010,2400,62,95,60.53820636,148.8,0.406842785,148.8,29743451.1,18462135.73,11281315.38,-94.8736004525567,43.7109795213718,"MN","Jackson County",27063,"Jackson County","MN",1,0,5,0.000505,0.000505,0,0,68,0,138022,3,345,345,10686.6018542477,10.6866018542477
506,"Grant County",2010,2000,10,88,21.6736325,20,1.083681625,20,5128874.196,3339896.995,1788977.201,-95.8975299327257,45.80898436681,"MN","Grant County",27051,"Grant County","MN",1,0,5,0.000692,0.000692,0,0,68,0,135075,2,115,115,17447.6276646824,17.4476276646824
507,"Nobles",2010,1500,134,77,166.0328194,201,0.826033927,201,49496021.66,30490474.95,19005546.71,-95.794317085974,43.6881226628949,"MN","Nobles County",27105,"Nobles County","MN",1,0,2,0.000505,0.000505,0,0,88,0,129805,2,161,161,27638.7465060784,27.6387465060784
508,"Ridgewind",2010,2300,11,93,22.85498289,25.3,0.903359008,25.3,6081363.637,3931738.619,2149625.018,-96.0474968206426,44.0304809611075,"MN","Pipestone County",27101,"Murray County","MN",1,0,4,0.000505,0.000505,0,0,68,0,173518,3,115,115,13738.3220616529,13.7383220616529
509,"Woodstock Municipal Wind",2010,750,1,52,0.733796312,0.75,0.978395083,0.75,192096.1167,120703.7859,71392.33083,-96.227196,44.024391,"MN","Pipestone County",27117,"Pipestone County","MN",1,0,5,0.000505,0.000505,0,0,67,0,132492,3,115,115,24025.6831909474,24.0256831909474
510,"Lost Creek Ridge Wind Farm",2010,1500,100,82.5,129.502989,150,0.86335326,150,37698374.17,22800005.73,14898368.44,-94.5079348362913,39.9898639229422,"MO","DeKalb County",29063,"DeKalb County","MO",1,0,4,0,0,0,0,68,0,119996,2,161,161,2664.36944102885,2.66436944102885
511,"Diamond Willow extension",2010,1500,8,77,11.2080969,12,0.934008075,12,3076110.445,1889750.919,1186359.526,-104.175096941451,46.2707410003038,"MT","Fallon County",30025,"Fallon County","MT",25,0,3,0.004578,0.001052,0,0,67,0,134870,1,115,115,15655.5324178732,15.6555324178732
512,"Ashtabula III",2010,1600,39,82.5,70.71601519,62.4,1.133269474,62.4,16124424.69,10570302.54,5554122.157,-97.9269135763168,47.1679410395317,"ND","Barnes County",38003,"Barnes County","ND",10,0,4,0.000382,0.000382,0,0,76,0,133388,3,230,230,8795.85767810297,8.79585767810297
513,"Baldwin",2010,1600,60,91,84.70239397,96,0.882316604,96,24220561.71,14704628.4,9515933.308,-100.696221685397,47.1349959451528,"ND","Burleigh County",38015,"Burleigh County","ND",1,0,2,0.001366,0.001074,3,2187,91,0,132924,2,230,230,2492.42602951122,2.49242602951122
514,"Bison Wind 1A",2010,2300,16,101,37.08532735,36.8,1.007753461,36.8,9305783.424,5921341.5,3384441.924,-101.52882139186,46.9801295008475,"ND","Morton County",38059,"Morton County","ND",10,0,4,0.001366,0.001074,0,0,79,1,133834,3,230,230,1018.11096970357,1.01811096970357
515,"Cedar Hills",2010,1500,13,77,20.38331302,19.5,1.045298104,19.5,5148272.491,3200659.494,1947612.997,-103.767177383842,46.2443829718898,"ND","Bowman County",38011,"Bowman County","ND",15,0,3,0.028596,0.002212,0,0,65,0,202583,4,230,115,11843.3971197985,11.8433971197985
516,"Flat Water",2010,1500,40,82.5,46.15600148,60,0.769266691,60,13690592.5,8762335.522,4928256.973,-95.9072943444987,40.0065027669971,"NE","Richardson County",31147,"Richardson County","NE",10,0,4,0.000566,0.000566,1,30,66,0,131636,3,161,161,1790.14925037855,1.79014925037855
517,"Red Mesa",2010,1600,64,82.5,0,102.4,0,88.59443159,19183555.24,10048614.21,9134941.03,-107.381954606915,35.2575941708278,"NM","Cibola County",35006,"Cibola County","NM",10,0,4,0.000263,0.000263,0,0,84,1,301623,0,115,115,10799.5111430099,10.7995111430099
518,"Conneaut Middle School",2010,600,1,48,0.739053209,0.6,1.231755348,0.6,204108.795,105017.3885,99091.40654,-80.559395,41.926193,"OH","Ashtabula County",39007,"Ashtabula County","OH",30,0,4,0,0,0,0,87,0,113676,2,138,138,2247.03803954266,2.24703803954266
519,"Conneaut Waste Water Treatment",2010,400,1,34,0.524307488,0.4,1.310768721,0.4,114633.887,72141.82441,42492.06263,-80.552094,41.968792,"OH","Ashtabula County",39007,"Ashtabula County","OH",10,0,4,0,0,0,0,87,0,113676,2,138,138,6911.25771332457,6.91125771332457
520,"ONU Wind",2010,400,4,34,2.092938176,1.6,1.30808636,1.6,451652.2759,288923.926,162728.3499,-83.8407872399266,40.7683740541717,"OH","Hardin County",39065,"Hardin County","OH",1,0,5,0.000251,0.000251,0,0,81,0,153895,1,138,138,11718.9669276875,11.7189669276875
521,"Elk City II",2010,1620,66,91,71.01642805,106.92,0.664201534,106.92,20201874.47,14920103.76,5281770.713,-99.6706546969892,35.4768122247556,"OK","Roger Mills County",40129,"Roger Mills County","OK",1,0,4,0.010798,0.000855,0,0,55,0,168526,1,230,230,2810.7455996568,2.8107455996568
522,"Keenan II",2010,2300,66,101,171.1356098,151.8,1.127375559,151.8,33971713.66,25568985.57,8402728.088,-99.5080819151019,36.277128071049,"OK","Woodward County",40153,"Woodward County","OK",25,0,3,0.011018,0.000909,0,0,86,0,118688,2,138,138,1559.22406575672,1.55922406575672
523,"Minco I",2010,1600,62,91,110.5857619,99.2,1.114775826,99.2,26609139.14,16648932.52,9960206.617,-97.9917439710153,35.2824562535529,"OK","Grady County",40051,"Grady County","OK",10,0,4,0.004645,0.000643,0,0,88,0,149764,4,345,345,3799.55598270463,3.79955598270463
524,"Biglow Canyon III",2010,2300,76,93,187.5441979,174.8,1.072907311,174.8,58926687.96,28923210.98,30003476.99,-120.557288111892,45.6396000610763,"OR","Sherman County",41055,"Sherman County","OR",1,0,3,0,0.000679,0,0,65,0,202156,1,115,115,6920.30824053414,6.92030824053414
525,"PaTu Wind Farm",2010,1500,6,77,10.09614121,9,1.121793467,9,2901391.226,1513007.619,1388383.607,-120.617287,45.6073435,"OR","Sherman County",41055,"Sherman County","OR",1,0,3,0,0.000679,0,0,65,0,202156,1,115,115,1839.33586368961,1.83933586368961
526,"Star Point",2010,2100,47,88,31.99680781,98.7,0.32418245,98.7,24039538.82,11707527.18,12332011.65,-120.485979856429,45.5121066334597,"OR","Sherman County",41055,"Sherman County","OR",10,0,3,0,0.000679,0,0,65,0,201227,5,345,115,7224.17453558277,7.22417453558277
527,"Buffalo Ridge II",2010,2000,105,87,85.39787449,210,0.406656545,210,46456329,26001093.44,20455235.56,-96.6296634529818,44.524213046555,"SD","Brookings County",46011,"Brookings County","SD",1,0,4,0.000206,0.000206,0,0,92,0,175847,2,345,345,7646.80121034254,7.64680121034254
528,"Crow Lake",2010,1500,57,77,47.85413915,85.5,0.559697534,85.5,19131919.76,11756017.9,7375901.861,-98.7755406688744,43.9091693010896,"SD","Aurora County",46003,"Aurora County","SD",10,0,3,0.000206,0.000206,0,0,65,0,144149,4,345,230,58106.3274442085,58.1063274442085
529,"Day County Wind",2010,1600,66,91,101.3380099,105.6,0.959640245,105.6,28082395.24,16668967.3,11413427.93,-97.9023025806873,45.2164422576663,"SD","Day County",46037,"Day County","SD",10,0,2,0.000206,0.000206,0,0,63,0,131132,2,115,115,477.504722474156,0.477504722474156
530,"Cedro Hill",2010,1500,100,82.5,125.1045464,150,0.834030309,150,36799595.53,22505551.57,14294043.96,-98.9126403439689,27.5710705089259,"TX","Webb County",48479,"Webb County","TX",10,0,5,0.00258,0.000198,0,0,84,1,309025,1,138,138,1097.86851180761,1.09786851180761
531,"DeWind Little Pringle #1",2010,2000,5,80,9.149794579,10,0.914979458,10,2482582.243,1558212.309,924369.9342,-101.53590171552,35.9175464183812,"TX","Hutchinson County",48233,"Hutchinson County","TX",10,0,5,0,0,0,0,84,0,301316,1,115,115,9913.38717931424,9.91338717931425
532,"DeWind Little Pringle #2",2010,2000,5,80,11.00477983,10,1.100477983,10,2678985.456,1676896.665,1002088.791,-101.538395345272,35.946255436933,"TX","Hutchinson County",48233,"Hutchinson County","TX",10,0,5,0,0,0,0,84,0,301316,1,115,115,13059.8861101476,13.0598861101476
533,"Loraine",2010,1500,68,77,113.4343464,102,1.112101435,102,27355832.39,17302006.57,10053825.81,-100.735359833893,32.4595005636381,"TX","Mitchell County",48335,"Mitchell County","TX",1,0,5,0,0,0,0,42,0,312254,3,138,138,27947.3744905675,27.9473744905675
534,"Lubbock Wind Ranch",2010,2500,3,90,8.905233797,7.5,1.187364506,7.5,2059289.862,1299246.231,760043.6313,-101.7620885,33.5692940411835,"TX","Lubbock County",48303,"Lubbock County","TX",10,0,3,0.000849,0.000519,0,0,90,0,310943,2,115,115,14337.503878284,14.337503878284
535,"Papalote Creek II",2010,2300,87,101,246.3791734,200.1,1.231280227,200.1,50511895.76,35311104.96,15200790.81,-97.3482716758356,27.9776673320331,"TX","San Patricio County",48409,"San Patricio County","TX",1,0,4,0.005776,0.001399,0,0,83,0,309630,3,138,138,20306.6749529483,20.3066749529483
536,"Penescal II",2010,2400,84,92,258.0285197,201.6,1.279903371,201.6,50316456.38,36222046.53,14094409.85,-97.5514902478971,27.1183760700129,"TX","Kenedy County",48261,"Kenedy County","TX",10,0,6,0.013521,0.001535,2,3962,49,0,309711,3,345,138,22295.0265243695,22.2950265243695
537,"Big Horn 2",2010,2000,24,90,52.92922806,48,1.102692251,48,13126694.26,8036988.86,5089705.404,-120.295711300326,45.9391835903728,"WA","Klickitat County",53039,"Klickitat County","WA",1,0,4,0.000251,0.000608,0,0,71,1,200499,3,230,230,8249.69067591864,8.24969067591864
538,"Coastal Energy",2010,1500,4,77,5.740702713,6,0.956783785,6,1717538.674,951794.9859,765743.6885,-124.065785603199,46.7930946999711,"WA","Grays Harbor County",53049,"Pacific County","WA",1,0,3,0.00047,0.00047,0,0,70,0,207091,1,138,138,12302.5608757246,12.3025608757246
539,"Linden",2010,2000,25,92.5,53.58811705,50,1.071762341,50,12345443.73,8241613.681,4103830.046,-120.783873949995,45.7443083468151,"WA","Klickitat County",53039,"Klickitat County","WA",10,0,4,0.000251,0.000608,0,0,71,1,201323,2,230,230,23.4273790537243,0.0234273790537243
540,"Vantage Point",2010,1500,60,77,0,90,0,77.86619964,16490334.2,8765111.332,7725222.869,-120.162634191807,46.9551867378432,"WA","Kittitas County",53037,"Kittitas County","WA",10,0,3,0.000251,0.000608,2,4966,95,0,203019,2,230,115,265.257104739779,0.265257104739779
541,"Shirley",2010,2500,8,100,23.15267205,20,1.157633603,20,5954845.449,3422971.523,2531873.927,-87.9416263333796,44.3474790039447,"WI","Brown County",55009,"Brown County","WI",1,0,2,0.000136,0.000136,1,63,94,0,130911,2,138,138,11593.8717956983,11.5938717956983
542,"Beech Ridge",2010,1500,65,77,98.17120019,97.5,1.006884104,97.5,30601387.06,15680807.67,14920579.4,-80.5254422893498,38.0842295919301,"WV","Greenbrier County",54025,"Greenbrier County","WV",10,0,4,0.006166,0.006166,0,0,78,1,151348,2,138,138,737.647810633599,0.737647810633599
543,"Dunlap",2010,1850,74,91,0,136.9,0,118.4431415,22660002.47,13346922.14,9313080.332,-106.174930498424,42.0300378128711,"WY","Carbon County",56007,"Carbon County","WY",15,0,2,0.010616,0.003673,0,0,68,1,201374,2,230,115,1741.54260615748,1.74154260615749
544,"Top of the World",2010,2300,111,101,0,255.3,0,220.880453,49290153.24,24871234.07,24418919.17,-105.771082048419,42.9502576591418,"WY","Converse County",56009,"Converse County","WY",10,0,2,0.010616,0.003673,0,0,70,1,201487,1,115,115,684.908165733712,0.684908165733712
545,"Edom Hills (repower)",2008,2500,8,93,10.64288802,20,0.532144401,20,5623170.621,2621935.5,3001235.121,-116.46468532019,33.8829008400222,"CA","Riverside County",6065,"Riverside County","CA",25,0,2,0.000561,0.000476,7,8846,94,0,300743,2,115,115,588.046557307948,0.588046557307948
546,"Alta IV",2011,3000,37,90,94.2872779,111,0.849434936,111,31123821.56,16952190.18,14171631.38,-118.310468510815,35.0296753464807,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,22269.8774578758,22.2698774578758
547,"Alta V",2011,3000,56,90,135.6701553,168,0.807560448,168,50410181.21,25253027.25,25157153.96,-118.244873483428,35.0173862174961,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,1,306225,4,500,220,24910.4383201051,24.9104383201051
