"pid","p_name","p_year","t_cap","t_count","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","fips","county","state","region","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","max_volt","min_volt","distance_km","lon","lat"
422,"Noble Wethersfield",2009,1500,84,144.481771,126,1.146680722,126,41080324.67,21412718.03,19667606.64,36121,"Wyoming County","NY","Mid Atlantic",1,0,4,0.001117,0.001024,0,0,68,0,230,230,5.18844154917312,-78.2584959785679,42.6289196231734
424,"Elk City",2009,2300,43,33.79822284,98.9,0.341741384,98.9,19095206.71,11808397.79,7286808.927,40129,"Roger Mills County","OK","West South Central",1,0,4,0.010798,0.000855,0,0,55,0,230,230,3.29770277733843,-99.9093330987671,35.5069400400273
425,"OU Spirit",2009,2300,44,109.2598596,101.2,1.079642881,101.2,26057326.13,16740930.24,9316395.895,40153,"Woodward County","OK","West South Central",25,0,3,0.011018,0.000909,0,0,86,0,138,138,1.23634628221221,-99.4929822315311,36.3300261351694
426,"Biglow Canyon II",2009,2300,65,173.5393838,149.5,1.160798554,149.5,49685749.97,25549611.96,24136138.01,41055,"Sherman County","OR","Pacific",1,0,3,0,0.000679,0,0,65,0,115,115,6.10365705336993,-120.638755195992,45.6429159567965
427,"Echo 1-7",2009,1650,27,48.2833045,44.55,1.083800325,44.55,14904652.21,7405753.236,7498898.972,41049,"Morrow County","OR","Pacific",15,0,3,0.000248,0.000248,0,0,76,1,115,115,8.0043094099766,-119.443429690788,45.6768817286007
428,"Echo 8-9",2009,2000,10,7.412557325,20,0.370627866,20,4903501.803,2429741.019,2473760.784,41059,"Umatilla County","OR","Pacific",15,0,3,0.000248,0.000248,1,399,89,0,115,115,6.75865472590197,-119.432759481668,45.6864373469666
429,"Hay Canyon",2009,2100,48,83.68758646,100.8,0.830233993,100.8,22305107.02,15102532.46,7202574.559,41055,"Sherman County","OR","Pacific",1,0,3,0,0.000679,0,0,65,0,345,115,1.43443320060412,-120.580395230881,45.5052010469517
430,"Pebble Springs",2009,2100,47,81.58011425,98.7,0.826546244,98.7,21822134.48,14777246.43,7044888.049,41021,"Gilliam County","OR","Pacific",10,0,4,0,0.000679,1,31,67,1,500,115,2.94705603028696,-120.124456300147,45.6862862725439
431,"Threemile Canyon",2009,1650,6,4.83605485,9.9,0.488490389,9.9,2365652.418,1278810.153,1086842.265,41049,"Morrow County","OR","Pacific",10,0,3,0.000248,0.000248,0,0,76,1,115,115,10.5378893574644,-119.937985018683,45.6776470954786
432,"Vansycle II",2009,2300,43,52.30009717,98.9,0.528817969,98.9,21284342.67,12956783.5,8327559.169,41059,"Umatilla County","OR","Pacific",10,0,3,0.000248,0.000248,1,399,89,0,230,230,2.06918992364306,-118.605910852327,45.9168573865553
433,"Wheatfield",2009,2100,46,66.51107438,96.6,0.688520439,96.6,20798382.6,13607745.59,7190637.012,41021,"Gilliam County","OR","Pacific",10,0,4,0,0.000679,1,31,67,1,230,230,0.349836215348357,-120.314388052375,45.6729955721092
434,"Combine Hills II",2009,1000,63,63.67581506,63,1.010727223,63,14983194.71,10169235.15,4813959.555,41059,"Umatilla County","OR","Pacific",10,0,3,0.000248,0.000248,1,399,89,0,230,230,5.00691929294705,-118.596533115072,45.9476126454858
435,"Willow Creek",2009,1500,48,31.99079589,72,0.44431661,72,16799465.97,9084459.322,7715006.647,41049,"Morrow County","OR","Pacific",10,0,3,0.000248,0.000248,0,0,76,1,230,115,7.65545923369511,-119.993753854711,45.6535938207935
436,"Armenia Mountain",2009,1500,65,140.2945088,97.5,1.438918039,97.5,29744066.36,18336503.09,11407563.27,42015,"Bradford County","PA","Mid Atlantic",10,0,3,0.004968,0.000946,0,0,89,0,115,115,3.09375550872639,-76.8886274293456,41.7515889905043
437,"Highland Wind Project",2009,2500,25,83.24187104,62.5,1.331869937,62.5,19312716.99,11337413.86,7975303.129,42021,"Cambria County","PA","Mid Atlantic",25,0,5,0.000759,0.000759,0,0,88,1,115,115,3.50457387104523,-78.7017061286461,40.2725917124657
438,"Locust Ridge II",2009,2000,51,125.176931,102,1.227224813,102,35229631.19,18035314.92,17194316.28,42107,"Schuylkill County","PA","Mid Atlantic",1,0,6,0.00074,0.00074,0,0,89,1,500,230,27.7295586639535,-76.1861704765478,40.8396195747771
439,"North Allegheny",2009,2000,32,78.68916178,64,1.229518153,64,22383505.76,11187390.57,11196115.19,42021,"Cambria County","PA","Mid Atlantic",30,0,5,0.000759,0.000759,0,0,88,1,230,230,1.18971168872005,-78.5706947690353,40.3920633006406
440,"Stony Creek",2009,1500,34,69.24963518,51,1.357835984,51,16588984.54,9354649.462,7234335.078,42111,"Somerset County","PA","Mid Atlantic",10,0,5,0.00074,0.00074,0,0,87,1,115,115,8.42945416712506,-78.8117884206263,40.0333462283662
441,"Buffalo Ridge",2009,2100,24,20.9218598,50.4,0.415116266,50.4,12732630.19,6256165.675,6476464.511,46011,"Brookings County","SD","West North Central",1,0,4,0.000206,0.000206,0,0,92,0,345,345,5.01350754757701,-96.4804916649386,44.418437177082
442,"Titan I",2009,2500,10,10.10956922,25,0.404382769,25,6389873.325,3168234.179,3221639.147,46059,"Hand County","SD","West North Central",15,0,3,0.000961,0.000678,0,0,65,0,345,230,45.2530147847825,-99.1357082654147,44.4758904891548
443,"Wessington Springs",2009,1500,34,47.4452369,51,0.930298763,51,13033820.92,8182272.125,4851548.799,46073,"Jerauld County","SD","West North Central",15,0,3,0.000206,0.000206,0,0,46,0,345,230,54.8941470328017,-98.6000896697443,44.0026983461822
444,"Barton Chapel",2009,2000,58,91.49003445,116,0.788707194,116,28044425.58,17314285.37,10730140.2,48237,"Jack County","TX","West South Central",1,0,4,0.004818,0.001241,0,0,63,0,138,138,26.4567934959691,-98.3344050171011,33.0744134219704
445,"Goat Phase II",2009,2400,29,59.45863122,69.6,0.854290679,69.6,16861965.31,10555928.42,6306036.889,48081,"Coke County","TX","West South Central",10,0,6,0.002854,0.000951,0,0,44,0,138,138,5.52993631390587,-100.775997423153,31.9651304290553
446,"Inadale (Roscoe IV)",2009,1000,197,221.4636374,197,1.124180901,197,47341144.57,33411403.16,13929741.4,48353,"Nolan County","TX","West South Central",1,0,3,0,0,0,0,73,0,138,138,18.3189402231249,-100.585207006683,32.5103284010043
447,"JD Wind 11",2009,1250,8,12.16166758,10,1.216166758,10,2755430.615,1752788.444,1002642.172,48341,"Moore County","TX","West South Central",10,0,3,0,0,0,0,75,0,115,115,17.325876532926,-101.981461520654,35.8146431967127
448,"JD Wind 7",2009,1250,8,12.29527419,10,1.229527419,10,2694556.561,1750092.09,944464.4715,48341,"Moore County","TX","West South Central",1,0,3,0,0,0,0,75,0,230,115,3.71958186085985,-101.858228266335,36.0000332642355
449,"JD Wind 8",2009,1250,8,12.4559315,10,1.24559315,10,2658325.43,1762888.55,895436.8797,48341,"Moore County","TX","West South Central",10,0,3,0,0,0,0,75,0,230,115,7.08893575899408,-101.889208284383,36.0269822071847
450,"Langford",2009,1600,100,184.4435867,160,1.152772417,160,42938881.6,27433163.41,15505718.19,48451,"Tom Green County","TX","West South Central",10,0,3,0.002625,0.000525,0,0,88,0,138,138,19.1350580740862,-100.661883380392,31.1213057279849
451,"Majestic I",2009,1600,53,104.0839383,84.8,1.227404933,84.8,22952484.61,14865552.46,8086932.159,48065,"Carson County","TX","West South Central",1,0,3,0.000694,0.000573,0,0,78,0,115,115,8.94770269503459,-101.52526774289,35.4047541325172
452,"Noble Great Plains",2009,1500,76,133.6501242,114,1.17236951,114,31303185.68,19526628.9,11776556.78,48195,"Hansford County","TX","West South Central",1,0,4,0,0,0,0,42,0,115,115,1.93870214338417,-101.360651088522,36.4711247661842
453,"Notrees",2009,1650,96,173.2994905,158.4,1.09406244,158.4,43496649.69,26727333.85,16769315.84,48495,"Winkler County","TX","West South Central",10,0,3,0,0,0,0,41,0,138,138,30.837521562079,-102.819944681608,31.9816956061828
454,"Panther Creek II",2009,1620,77,136.4792374,124.74,1.094109648,124.74,33407700.28,20900343.47,12507356.81,48173,"Glasscock County","TX","West South Central",10,0,3,0,0,0,0,64,0,138,138,16.2615544582933,-101.302103131099,31.9411901291681
455,"Panther Creek III",2009,1500,133,255.6381064,199.5,1.281394017,199.5,52954072.22,35808021.01,17146051.21,48431,"Sterling County","TX","West South Central",10,0,4,0.002854,0.000951,1,637,43,0,138,138,18.8832489866338,-101.117644398046,31.9887724748319
456,"Papalote Creek",2009,1650,109,213.5064481,179.85,1.187136214,179.85,47329469.78,31405064.5,15924405.27,48409,"San Patricio County","TX","West South Central",1,0,4,0.005776,0.001399,0,0,83,0,138,138,31.5545001628804,-97.4584435825126,27.9324611803725
457,"Penescal",2009,2400,75,208.4824078,180,1.158235599,180,46438958.57,31021616.9,15417341.67,48261,"Kenedy County","TX","West South Central",10,0,6,0.013521,0.001535,2,3962,49,0,345,138,25.8153554704001,-97.5142128943157,27.0849316453984
458,"Pyron (Roscoe III)",2009,1500,166,200.4539299,249,0.805035863,249,52438654.67,37366030.75,15072623.92,48415,"Scurry County","TX","West South Central",1,0,4,0,0,0,0,84,0,138,138,23.7637588985599,-100.665590040635,32.591973518966
459,"South Trent Mesa",2009,2300,43,68.52668185,98.9,0.692888593,98.9,22275802.33,14126911.19,8148891.136,48353,"Nolan County","TX","West South Central",10,0,3,0,0,0,0,73,0,138,138,21.262410652669,-100.184469486351,32.412863406538
460,"Sunray I",2009,1500,6,10.96288797,9,1.218098664,9,2447114.886,1567797.232,879317.6539,48341,"Moore County","TX","West South Central",1,0,3,0,0,0,0,75,0,115,115,2.56261900821608,-101.880448811388,35.9321121218151
461,"Sunray II",2009,1500,27,47.189416,40.5,1.165170765,40.5,11061106.76,6917222.316,4143884.443,48341,"Moore County","TX","West South Central",1,0,3,0,0,0,0,75,0,115,115,1.44728707036277,-101.906585283345,35.9467155284888
462,"Milford Phase I",2009,2500,97,297.7257999,242.5,1.227735257,242.5,79884169.97,42398931.39,37485238.58,49001,"Beaver County","UT","Mountain",1,0,3,0.003079,0.003079,0,0,70,0,345,345,3.02993269106398,-112.935611034502,38.5349736138255
463,"Harvest Wind Farm",2009,2300,45,126.7363004,103.5,1.224505318,103.5,33803346.08,18098174.27,15705171.81,53039,"Klickitat County","WA","Pacific",10,0,4,0.000251,0.000608,0,0,71,1,230,230,5.77119367543693,-120.329122814422,45.793260435919
464,"Wild Horse II",2009,2000,22,53.46332586,44,1.215075588,44,10695266.95,7661171.63,3034095.322,53037,"Kittitas County","WA","Pacific",10,0,3,0.000251,0.000608,2,4966,95,0,230,115,3.88009388082325,-120.228486763879,47.0611274780084
465,"Windy Point I (Tuolomne Wind Project)",2009,2300,62,83.76747788,142.6,0.587429719,142.6,36634241.1,19186679.38,17447561.72,53039,"Klickitat County","WA","Pacific",10,0,4,0.000251,0.000608,0,0,71,1,230,230,0.479463400948779,-120.675810037325,45.7596068366526
466,"Windy Point II",2009,2300,86,137.9228065,197.8,0.697284158,197.8,44365798.27,28010675.76,16355122.5,53039,"Klickitat County","WA","Pacific",10,0,4,0.000251,0.000608,0,0,71,1,230,230,2.75531107500599,-120.734805008703,45.7427386651139
467,"Windy Point IIa (Windy Flats Extension)",2009,2300,24,24.34105359,55.2,0.440961116,55.2,13173976.45,6950433.751,6223542.702,53039,"Klickitat County","WA","Pacific",10,0,4,0.000251,0.000608,0,0,71,0,230,230,7.04862428479213,-120.859419402608,45.7096760897286
468,"Butler Ridge",2009,1500,36,57.94541484,54,1.073063238,54,16207708.73,8948639.51,7259069.225,55027,"Dodge County","WI","East North Central",10,0,3,0.00016,0.00016,0,0,92,0,138,138,9.88738466308325,-88.4808116734551,43.4116993625797
469,"Air Force (Laramie)",2009,2000,1,0.487368103,2,0.243684052,2,371235.6475,227539.7265,143695.9209,56021,"Laramie County","WY","Mountain",10,0,2,0.001988,0,0,0,94,0,230,115,9.58564643595648,-104.884689,41.178291
471,"Casper Wind Farm",2009,1500,11,5.53085127,16.5,0.335203107,16.5,2818492.004,1963968.378,854523.6259,56025,"Natrona County","WY","Mountain",10,0,2,0.010208,0,0,0,89,1,115,115,3.79407652847295,-106.217673481233,42.8873621426945
472,"Glenrock III",2009,1500,25,12.7454739,37.5,0.339879304,37.5,7609364.048,4471341.878,3138022.17,56009,"Converse County","WY","Mountain",10,0,2,0.010616,0.003673,0,0,70,1,230,115,2.74419067605695,-105.822709376785,43.0444782757895
473,"High Plains",2009,1850,66,39.06492959,122.1,0.319942093,122.1,21689626.83,14407074.15,7282552.685,56001,"Albany County","WY","Mountain",10,0,3,0.010616,0.003673,0,0,98,1,230,230,2.82279584602525,-106.013250404386,41.6746911694367
474,"McFadden Ridge",2009,1850,19,10.11311674,35.15,0.287713136,35.15,7249023.105,4073492.463,3175530.642,56001,"Albany County","WY","Mountain",10,0,3,0.010616,0.003673,0,0,98,1,230,230,1.74501958198116,-106.035996971427,41.6575725491566
475,"Rolling Hills",2009,1850,66,27.21215937,122.1,0.222867808,122.1,23504190.62,13683738.38,9820452.234,56009,"Converse County","WY","Mountain",10,0,2,0.010616,0.003673,0,0,70,1,230,115,4.70447936350504,-105.8302438594,43.063865581453
476,"Silver Sage",2009,2100,20,8.812905598,42,0.209831086,42,8105191.711,4718924.423,3386267.288,56021,"Laramie County","WY","Mountain",10,0,2,0.001988,0,0,0,94,0,230,115,18.2554065643611,-105.0270520056,41.1310125171004
477,"Dry Lake II",2010,2100,31,3.421576782,65.1,0.052558783,57.92073772,14392102.82,7091107.271,7300995.553,4017,"Navajo County","AZ","Mountain",1,0,4,0.003779,0.003629,0,0,85,1,230,230,113.354938842029,-110.173441565512,34.6183344121155
478,"Alta I",2010,1500,100,74.3841782,150,0.495894521,150,38319261.56,19571627.5,18747634.07,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,20.886826224742,-118.371429206361,35.0384885554139
479,"Alta II",2010,3000,41,164.8199999,123,1.339999999,123,32019885.79,22599384.52,9420501.266,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,1,500,220,25.9829500409019,-118.237004655581,35.0245826864322
480,"Hatchett Ridge",2010,2300,44,111.3674624,101.2,1.100468996,101.2,33378782.42,16955483.38,16423299.04,6089,"Shasta County","CA","Pacific",1,0,3,0,0,1,331,91,0,230,230,11.2785716138483,-121.800680246878,40.8924821357177
481,"Montezuma",2010,2300,16,37.77514156,36.8,1.026498412,36.8,12465761.55,5976456.661,6489304.884,6095,"Solano County","CA","Pacific",10,0,2,0.000317,0.000317,1,331,93,0,230,230,5.00652371388566,-121.796981093569,38.1614204596227
482,"Pine Tree extension",2010,1500,10,18.7071927,15,1.24714618,15,4300954.07,2696897.782,1604056.288,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,49.0023193211623,-118.19084299284,35.2506862635379
483,"Kit Carson Project",2010,1500,34,37.08636813,51,0.727183689,51,12648994.01,7310410.063,5338583.944,8063,"Kit Carson County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,48,0,230,230,1.0144842476802,-102.336930339492,39.3699136788593
484,"Pueblo Towers",2010,1800,1,0.739090054,1.8,0.410605586,1.8,468731.2225,222409.4166,246321.8059,8101,"Pueblo County","CO","Mountain",1,0,2,0.000856,0.000856,0,0,90,0,138,115,1.48161614523501,-104.621391,38.163395
485,"University of Delaware",2010,2000,1,2.679999999,2,1.339999999,2,673157.2132,364552.7627,308604.4505,10005,"Sussex County","DE","South Atlantic",45,0,4,0.000187,0.000187,1,52,92,0,138,138,8.0414335493612,-75.164902,38.78289
486,"Bulldog",2010,1500,1,2.013810777,1.5,1.342540518,1.5,317500.7385,275460.8431,42039.89537,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,22.8667427321879,-94.440491,41.225693
487,"Wolverine",2010,1500,1,1.431148156,1.5,0.954098771,1.5,352753.3501,238111.3201,114642.03,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,15.7036363154493,-94.444794,41.393093
488,"Zachary Ridge",2010,2000,2,3.920551774,4,0.980137943,4,1028050.363,643796.547,384253.8161,19143,"Osceola County","IA","West North Central",1,0,7,6e-04,0.00025,0,0,56,0,345,345,22.8157852069491,-95.6562499999023,43.4059560095426
489,"Goshen North",2010,1500,83,113.4509934,124.5,0.911252959,124.5,36665391,19274357.25,17391033.75,16019,"Bonneville County","ID","Mountain",1,0,2,0,0,2,2,93,0,161,115,0.393940563597416,-111.839894893907,43.4647107786765
490,"Tuana Springs",2010,2100,8,14.37079112,16.8,0.855404233,16.8,4988432.85,2543839.05,2444593.801,16083,"Twin Falls County","ID","Mountain",10,0,3,0,0,0,0,92,0,138,115,1.63817296238364,-115.017143991071,42.893721756229
491,"Blackstone (Top Crop) II",2010,1500,132,262.7324692,198,1.326931663,198,60525226.18,35875043.06,24650183.12,17063,"Grundy County","IL","East North Central",1,0,2,0.000529,0.000456,3,4487,82,0,345,345,4.70537709406558,-88.5373483412458,41.162431244036
492,"Cayuga Ridge",2010,2000,149,407.4306563,298,1.367216968,298,88403359.7,54667635.13,33735724.57,17105,"Livingston County","IL","East North Central",1,0,4,0.000941,0.000941,1,4187,78,0,345,345,1.49948852859962,-88.4393453400419,40.9748918161291
493,"Meadow Lake II",2010,1500,66,125.8997836,99,1.271714986,99,28610045.88,17571387.79,11038658.09,18181,"White County","IN","East North Central",1,0,4,0.000109,0.000109,0,0,67,0,345,345,1.73300018521284,-87.0310833761268,40.6384562916765
494,"Meadow Lake III",2010,1500,69,130.5756068,103.5,1.261600066,103.5,29994790.1,18302746.34,11692043.76,18181,"White County","IN","East North Central",1,0,4,0.000109,0.000109,0,0,67,0,345,345,1.5187269706786,-87.01785278413,40.6135638627619
495,"Meadow Lake IV",2010,2100,47,135.4319045,98.7,1.372157087,98.7,29772684.41,18161704.04,11610980.38,18181,"White County","IN","East North Central",1,0,4,0.000109,0.000109,0,0,67,0,345,345,4.59283702285313,-87.0351441460138,40.677469286761
496,"Greensburg",2010,1250,10,15.78053646,12.5,1.262442917,12.5,3018285.836,2213574.209,804711.6278,20097,"Kiowa County","KS","West North Central",1,0,4,0.002347,0.000546,0,0,76,0,115,115,3.918100820533,-99.3461589496325,37.550025766787
497,"Spearville II",2010,1500,32,61.31456957,48,1.277386866,48,11637580.66,8544250.231,3093330.428,20057,"Ford County","KS","West North Central",1,0,4,0.002347,0.000546,0,0,87,0,230,230,3.71818387782084,-99.7120568614697,37.8745137047532
498,"Berkshire East Ski Area",2010,900,1,1.215000774,0.9,1.35000086,0.9,352143.2041,164805.5627,187337.6413,25011,"Franklin County","MA","New England",10,0,4,0,0,0,0,92,0,115,115,10.684248137534,-72.866798,42.616291
499,"Falmouth Notus",2010,1650,1,2.210999999,1.65,1.339999999,1.65,647215.6036,300081.3661,347134.2375,25001,"Barnstable County","MA","New England",1,0,4,9.8e-05,9.8e-05,0,0,92,0,115,115,3.01141047443938,-70.608902,41.60849
500,"Falmouth Wastewater",2010,1650,1,2.301662401,1.65,1.39494691,1.65,437847.1572,305873.1278,131974.0294,25001,"Barnstable County","MA","New England",1,0,4,9.8e-05,9.8e-05,0,0,92,0,115,115,3.8768184669795,-70.620796,41.605892
501,"Criterion",2010,2500,28,63.99840175,70,0.914262882,70,20336141.56,10861528.66,9474612.901,24023,"Garrett County","MD","South Atlantic",10,0,4,0.000921,0.000921,0,0,78,1,138,138,2.38869558407753,-79.3143354022865,39.3870646319145
502,"Kibby Mountain II",2010,3000,22,78.10931844,66,1.183474522,66,21442600.47,11644033.09,9798567.371,23007,"Franklin County","ME","New England",10,0,7,0.001018,0.001194,0,0,80,0,115,115,56.5993786040456,-70.5660210445336,45.3347305601833
503,"Stetson Wind expansion",2010,1500,17,35.57084887,25.5,1.39493525,25.5,8882075.156,4821903.075,4060172.081,23029,"Washington County","ME","New England",10,0,7,0.000342,0.001076,0,0,77,0,345,345,49.6063035959912,-67.9696080146075,45.612425246357
504,"Stoney Corners II",2010,2050,10,9.877051557,20.5,0.481807393,20.5,6227436.114,2643859.322,3583576.792,26113,"Missaukee County","MI","East North Central",1,0,7,0.000801,0.000249,1,278,78,0,138,138,13.1750951205151,-85.3055306888715,44.1846438251706
